sensor_id;categoryID;partID;X;Y;Z;distance;X_noise;Y_noise;Z_noise;distance_noise;intensity;red;green;blue
lidar;21.0;39.0;25.054630279541016;24.788923263549805;9.79611587524414;0.2985077202320099;25.057775497436523;24.776769638061523;9.78437614440918;0.31569528881417186;0.9972733257411999;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.055633544921875;24.792423248291016;9.79237174987793;0.29881933331489563;25.058509826660156;24.781692504882812;9.781639099121094;0.3142661728421886;0.996233343996436;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.056638717651367;24.795930862426758;9.788619041442871;0.2992227375507355;25.057910919189453;24.791351318359375;9.783876419067383;0.3059364048550881;0.9948900343882452;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.0575008392334;24.799959182739258;9.785401344299316;0.298957496881485;25.055341720581055;24.807472229003906;9.793462753295898;0.28772696130642134;0.9967115519747801;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.058324813842773;24.80410385131836;9.782326698303223;0.298594206571579;25.061931610107422;24.791996002197266;9.768871307373047;0.31705172524577213;0.9979242084292627;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.059146881103516;24.808242797851562;9.779258728027344;0.29832252860069275;25.05892562866211;24.808958053588867;9.780082702636719;0.29720833154217396;0.9988330005729233;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.059968948364258;24.8123722076416;9.77619457244873;0.29814210534095764;25.05746078491211;24.82021713256836;9.785552024841309;0.2856773121395672;0.999437510994619;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.060789108276367;24.816499710083008;9.773134231567383;0.2980526387691498;25.062076568603516;24.81261444091797;9.768328666687012;0.3043660808927046;0.999737501155198;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.061607360839844;24.820627212524414;9.770073890686035;0.2980539798736572;25.06081199645996;24.822946548461914;9.773048400878906;0.29419895197673335;0.9997330903901144;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.062427520751953;24.82475471496582;9.767013549804688;0.29814612865448;25.062978744506836;24.82320785522461;9.764958381652832;0.30077646579171874;0.9994240403134422;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.063249588012695;24.828886032104492;9.763949394226074;0.29832923412323;25.062990188598633;24.829586029052734;9.76491641998291;0.2971076494462039;0.9988106489152414;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.064071655273438;24.833023071289062;9.760881423950195;0.2986035943031311;25.0679874420166;24.822816848754883;9.746264457702637;0.3168569126677296;0.9978929161674365;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.064895629882812;24.837169647216797;9.757806777954102;0.298969566822052;25.066381454467773;24.83344078063965;9.752259254455566;0.3058170994073354;0.9966713192045324;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.06572151184082;24.841327667236328;9.754722595214844;0.2994278073310852;25.065275192260742;24.842405319213867;9.756388664245605;0.2973947369727002;0.9951459767248632;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.066484451293945;24.845651626586914;9.751873970031738;0.29968297481536865;25.068693161010742;24.840526580810547;9.743634223937988;0.3096357587702038;0.9942988755888474;0.800000011920929;0.800000011920929;0.800000011920929
lidar;21.0;39.0;25.067142486572266;24.850221633911133;9.749417304992676;0.2995549738407135;25.06850242614746;24.847192764282227;9.74434757232666;0.3056159481944756;0.9955913421759764;0.800000011920929;0.800000011920929;0.800000011920929
