sensor_id;categoryID;partID;X;Y;Z;distance;X_noise;Y_noise;Z_noise;distance_noise;intensity;red;green;blue
lidar;17.0;44.0;25.054630279541016;24.788923263549805;9.79611587524414;0.2985077202320099;25.060977935791016;24.764400482177734;9.772428512573242;0.3331872070149763;0.9972733257411999;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.055633544921875;24.792423248291016;9.79237174987793;0.29881933331489563;25.053050994873047;24.802059173583984;9.802010536193848;0.28494738909300216;0.996233343996436;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.056638717651367;24.795930862426758;9.788619041442871;0.2992227375507355;25.05378532409668;24.80621337890625;9.799270629882812;0.2841445862428673;0.9948900343882452;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.0575008392334;24.799959182739258;9.785401344299316;0.298957496881485;25.070112228393555;24.756084442138672;9.738335609436035;0.3645248459472499;0.9967115519747801;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.058324813842773;24.80410385131836;9.782326698303223;0.298594206571579;25.05763816833496;24.806415557861328;9.784894943237305;0.2950712547479483;0.9979242084292627;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.059146881103516;24.808242797851562;9.779258728027344;0.29832252860069275;25.070270538330078;24.77218246459961;9.737748146057129;0.3544216672212699;0.9988330005729233;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.059968948364258;24.8123722076416;9.77619457244873;0.29814210534095764;25.086219787597656;24.730239868164062;9.67822551727295;0.4286527012247253;0.999437510994619;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.060789108276367;24.816499710083008;9.773134231567383;0.2980526387691498;25.04524040222168;24.86343765258789;9.831164360046387;0.22181376516310267;0.999737501155198;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.061607360839844;24.820627212524414;9.770073890686035;0.2980539798736572;25.069011688232422;24.799072265625;9.742444038391113;0.33387106797193794;0.9997330903901144;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.062427520751953;24.82475471496582;9.767013549804688;0.29814612865448;25.060556411743164;24.83000946044922;9.773999214172363;0.2892063912285002;0.9994240403134422;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.063249588012695;24.828886032104492;9.763949394226074;0.29832923412323;25.0468692779541;24.873199462890625;9.825081825256348;0.22106874898480067;0.9988106489152414;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.064071655273438;24.833023071289062;9.760881423950195;0.2986035943031311;25.072168350219727;24.811920166015625;9.730661392211914;0.33634169591848345;0.9978929161674365;0.800000011920929;0.800000011920929;0.800000011920929
lidar;17.0;44.0;25.064895629882812;24.837169647216797;9.757806777954102;0.298969566822052;25.091894149780273;24.769428253173828;9.657049179077148;0.42334675989384574;0.9966713192045324;0.800000011920929;0.800000011920929;0.800000011920929
